fecha,temp_media,precipitacion
2015-02-07,26.33,0.06
2015-02-08,25.3,5.24
2015-02-09,23.7,9.65
2015-02-10,19.81,8.34
2015-02-11,21.45,0.01
2015-02-12,22.25,0.0
2015-02-13,18.8,0.0
2015-02-14,21.4,0.0
2015-02-15,22.26,0.01
2015-02-16,24.06,0.02
2015-02-17,24.95,0.16
2015-02-18,22.78,1.4
2015-02-19,17.49,0.49
2015-02-20,17.54,0.0
2015-02-21,19.92,0.1
2015-02-22,23.15,0.0
2015-02-23,25.24,0.0
2015-02-24,27.13,0.0
2015-02-25,22.35,8.38
2015-02-26,21.47,1.66
2015-02-27,22.33,0.0
2015-02-28,21.05,6.57
2015-03-01,20.17,40.14
2015-03-02,21.98,0.08
2015-03-03,20.71,27.79
2015-03-04,20.98,0.12
2015-03-05,22.24,0.02
2015-03-06,22.82,0.0
2015-03-07,22.45,0.0
2015-03-08,23.75,0.0
2015-03-09,23.29,0.0
2015-03-10,25.34,0.0
2015-03-11,25.27,0.0
2015-03-12,24.63,0.0
2015-03-13,24.54,0.0
2015-03-14,21.93,12.1
2015-03-15,21.46,0.15
2015-03-16,24.06,0.0
2015-03-17,26.15,0.0
2015-03-18,25.09,0.0
2015-03-19,23.63,0.0
2015-03-20,23.4,9.32
2015-03-21,15.09,0.0
2015-03-22,16.0,0.0
2015-03-23,17.23,1.03
2015-03-24,15.38,10.82
2015-03-25,16.15,0.46
2015-03-26,15.05,0.0
2015-03-27,16.71,0.0
2015-03-28,18.33,0.0
2015-03-29,19.97,0.0
2015-03-30,20.0,0.0
2015-03-31,18.41,0.0
2015-04-01,18.9,0.0
2015-04-02,21.22,0.0
2015-04-03,23.16,1.21
2015-04-04,21.31,0.35
2015-04-05,19.67,0.0
2015-04-06,15.7,0.0
2015-04-07,17.26,0.05
2015-04-08,19.63,0.0
2015-04-09,21.24,0.0
2015-04-10,22.9,8.97
2015-04-11,21.67,3.99
2015-04-12,21.22,0.0
2015-04-13,23.72,0.32
2015-04-14,22.14,4.82
2015-04-15,20.51,2.83
2015-04-16,21.03,3.3
2015-04-17,14.79,27.5
2015-04-18,14.87,0.0
2015-04-19,15.87,0.0
2015-04-20,14.98,0.0
2015-04-21,13.59,0.0
2015-04-22,15.35,0.0
2015-04-23,16.34,0.0
2015-04-24,17.51,0.0
2015-04-25,19.17,0.0
2015-04-26,18.92,0.0
2015-04-27,19.15,0.0
2015-04-28,19.29,0.02
2015-04-29,17.27,21.33
2015-04-30,18.27,7.33
2015-05-01,17.03,21.17
2015-05-02,14.59,37.41
2015-05-03,8.21,0.0
2015-05-04,10.94,0.0
2015-05-05,12.72,0.0
2015-05-06,10.79,0.0
2015-05-07,8.67,0.0
2015-05-08,11.78,0.0
2015-05-09,13.57,0.0
2015-05-10,14.08,0.69
2015-05-11,13.54,0.01
2015-05-12,15.29,0.0
2015-05-13,15.67,0.0
2015-05-14,16.04,0.0
2015-05-15,17.26,0.0
2015-05-16,18.67,0.0
2015-05-17,20.21,0.0
2015-05-18,21.27,0.53
2015-05-19,21.76,0.46
2015-05-20,20.68,0.0
2015-05-21,20.16,0.12
2015-05-22,19.35,36.48
2015-05-23,16.17,11.52
2015-05-24,10.9,0.0
2015-05-25,12.05,0.0
2015-05-26,11.27,23.91
2015-05-27,12.43,0.9
2015-05-28,11.39,0.0
2015-05-29,11.76,6.02
2015-05-30,12.63,1.99
2015-05-31,12.74,0.0
2015-06-01,12.39,0.0
2015-06-02,13.62,0.0
2015-06-03,14.71,0.0
2015-06-04,12.93,0.0
2015-06-05,19.38,0.0
2015-06-06,17.33,0.0
2015-06-07,12.54,0.0
2015-06-08,11.45,0.0
2015-06-09,12.47,0.07
2015-06-10,10.27,0.0
2015-06-11,8.29,0.0
2015-06-12,7.71,0.0
2015-06-13,10.42,0.16
2015-06-14,7.74,0.0
2015-06-15,7.16,0.0
2015-06-16,9.33,0.0
2015-06-17,7.24,0.0
2015-06-18,3.58,0.0
2015-06-19,4.06,0.0
2015-06-20,6.07,0.0
2015-06-21,7.83,0.72
2015-06-22,6.28,0.0
2015-06-23,2.83,0.0
2015-06-24,7.44,0.0
2015-06-25,13.96,0.59
2015-06-26,15.64,0.45
2015-06-27,17.52,2.95
2015-06-28,17.71,10.81
2015-06-29,13.63,2.21
2015-06-30,10.67,0.0
2015-07-01,9.03,0.0
2015-07-02,11.58,6.31
2015-07-03,6.6,1.05
2015-07-04,3.42,0.02
2015-07-05,5.93,0.0
2015-07-06,8.75,0.0
2015-07-07,10.21,0.0
2015-07-08,7.68,0.0
2015-07-09,11.51,0.0
2015-07-10,12.3,0.08
2015-07-11,12.12,0.0
2015-07-12,14.2,0.14
2015-07-13,7.19,0.32
2015-07-14,5.38,0.0
2015-07-15,6.76,0.0
2015-07-16,7.29,0.0
2015-07-17,7.26,0.0
2015-07-18,10.09,0.0
2015-07-19,8.5,0.0
2015-07-20,5.68,0.0
2015-07-21,4.52,0.0
2015-07-22,6.63,0.0
2015-07-23,9.05,0.0
2015-07-24,8.07,0.0
2015-07-25,10.79,0.0
2015-07-26,14.06,0.0
2015-07-27,15.31,0.0
2015-07-28,18.19,0.0
2015-07-29,13.73,0.0
2015-07-30,15.46,33.04
2015-07-31,14.01,33.94
2015-08-01,12.33,0.59
2015-08-02,13.75,0.0
2015-08-03,12.08,0.0
2015-08-04,11.49,0.0
2015-08-05,12.88,35.89
2015-08-06,19.57,13.1
2015-08-07,15.74,0.81
2015-08-08,14.32,5.13
2015-08-09,12.64,88.74
2015-08-10,11.02,9.68
2015-08-11,11.26,0.48
2015-08-12,9.07,2.58
2015-08-13,8.8,14.48
2015-08-14,7.97,1.04
2015-08-15,8.96,0.03
2015-08-16,9.78,0.0
2015-08-17,10.06,0.31
2015-08-18,11.89,0.01
2015-08-19,9.69,0.0
2015-08-20,10.56,0.0
2015-08-21,12.92,0.0
2015-08-22,12.66,0.01
2015-08-23,8.88,0.0
2015-08-24,9.06,0.0
2015-08-25,12.03,0.02
2015-08-26,14.93,0.96
2015-08-27,12.26,0.0
2015-08-28,15.44,0.0
2015-08-29,16.15,0.0
2015-08-30,17.19,0.0
2015-08-31,16.13,0.0
2015-09-01,8.81,0.0
2015-09-02,10.86,0.0
2015-09-03,10.69,0.0
2015-09-04,12.17,0.0
2015-09-05,12.04,0.0
2015-09-06,13.13,0.0
2015-09-07,13.14,0.27
2015-09-08,13.73,0.94
2015-09-09,8.32,93.24
2015-09-10,7.89,0.0
2015-09-11,6.34,0.0
2015-09-12,10.35,0.0
2015-09-13,12.68,0.0
2015-09-14,14.79,0.0
2015-09-15,14.79,0.0
2015-09-16,11.59,1.04
2015-09-17,12.27,0.0
2015-09-18,12.87,0.0
2015-09-19,14.13,0.0
2015-09-20,14.18,0.0
2015-09-21,14.45,0.06
2015-09-22,12.79,1.3
2015-09-23,13.17,5.49
2015-09-24,12.99,5.52
2015-09-25,13.39,0.04
2015-09-26,13.99,0.0
2015-09-27,15.53,0.0
2015-09-28,15.47,7.74
2015-09-29,12.6,0.0
2015-09-30,13.03,0.0
2015-10-01,15.22,3.89
2015-10-02,12.25,17.36
2015-10-03,8.08,0.0
2015-10-04,11.77,0.0
2015-10-05,14.44,0.4
2015-10-06,15.23,18.15
2015-10-07,13.76,1.48
2015-10-08,13.64,0.0
2015-10-09,11.32,0.0
2015-10-10,10.91,0.0
2015-10-11,11.22,0.03
2015-10-12,12.74,0.01
2015-10-13,15.49,0.0
2015-10-14,15.99,26.51
2015-10-15,13.77,0.02
2015-10-16,11.44,0.0
2015-10-17,11.68,0.0
2015-10-18,13.54,0.0
2015-10-19,15.58,4.07
2015-10-20,17.63,0.44
2015-10-21,17.9,0.0
2015-10-22,17.71,0.0
2015-10-23,11.95,0.0
2015-10-24,13.4,0.0
2015-10-25,16.49,0.0
2015-10-26,18.62,8.79
2015-10-27,20.06,1.41
2015-10-28,21.59,0.49
2015-10-29,19.91,33.55
2015-10-30,16.29,0.02
2015-10-31,14.11,0.0
2015-11-01,13.9,0.18
2015-11-02,13.53,0.0
2015-11-03,16.84,0.0
2015-11-04,15.71,0.0
2015-11-05,16.95,0.01
2015-11-06,19.18,0.0
2015-11-07,20.01,0.0
2015-11-08,21.25,0.05
2015-11-09,20.32,6.57
2015-11-10,19.08,32.62
2015-11-11,20.25,0.0
2015-11-12,19.63,38.23
2015-11-13,18.64,0.21
2015-11-14,21.48,0.0
2015-11-15,22.33,0.0
2015-11-16,21.87,0.0
2015-11-17,19.68,5.34
2015-11-18,18.03,2.29
2015-11-19,15.9,34.28
2015-11-20,15.28,0.0
2015-11-21,17.71,0.0
2015-11-22,19.55,0.23
2015-11-23,19.14,8.01
2015-11-24,17.42,0.01
2015-11-25,20.02,0.0
2015-11-26,20.7,3.66
2015-11-27,18.7,16.86
2015-11-28,18.18,0.0
2015-11-29,19.41,0.0
2015-11-30,21.3,0.0
2015-12-01,22.58,0.0
2015-12-02,22.59,0.01
2015-12-03,21.91,1.05
2015-12-04,23.17,0.08
2015-12-05,21.12,0.0
2015-12-06,17.58,0.0
2015-12-07,20.19,0.02
2015-12-08,22.16,12.84
2015-12-09,22.03,1.54
2015-12-10,23.91,0.0
2015-12-11,26.6,0.0
2015-12-12,25.65,1.27
2015-12-13,24.71,2.87
2015-12-14,21.63,2.33
2015-12-15,22.61,0.0
2015-12-16,24.86,0.0
2015-12-17,22.53,15.74
2015-12-18,18.2,0.01
2015-12-19,17.86,0.0
2015-12-20,21.11,0.0
2015-12-21,24.63,0.98
2015-12-22,24.66,11.04
2015-12-23,22.85,9.41
2015-12-24,21.72,0.27
2015-12-25,25.32,0.0
2015-12-26,25.53,0.0
2015-12-27,27.97,0.0
2015-12-28,28.71,0.0
2015-12-29,27.1,2.25
2015-12-30,27.62,0.02
2015-12-31,25.2,4.92
2016-01-01,25.97,1.39
2016-01-02,27.07,0.06
2016-01-03,25.93,0.25
2016-01-04,26.13,11.19
2016-01-05,24.34,8.91
2016-01-06,20.77,0.0
2016-01-07,22.61,0.0
2016-01-08,22.82,1.73
2016-01-09,24.39,5.94
2016-01-10,21.84,13.08
2016-01-11,25.23,0.0
2016-01-12,24.88,7.14
2016-01-13,23.95,0.03
2016-01-14,26.01,0.0
2016-01-15,25.17,7.23
2016-01-16,26.1,0.0
2016-01-17,26.61,0.08
2016-01-18,25.24,0.2
2016-01-19,26.34,0.0
2016-01-20,28.92,0.0
2016-01-21,31.17,0.03
2016-01-22,32.37,0.01
2016-01-23,27.94,0.62
2016-01-24,28.39,5.22
2016-01-25,23.72,3.07
2016-01-26,23.14,0.0
2016-01-27,22.6,0.01
2016-01-28,21.44,0.84
2016-01-29,24.26,4.47
2016-01-30,23.86,0.02
2016-01-31,22.55,0.0
2016-02-01,21.11,0.0
2016-02-02,24.21,0.0
2016-02-03,24.64,0.0
2016-02-04,27.21,0.0
2016-02-05,27.36,0.02
2016-02-06,29.81,0.15
2016-02-07,28.44,40.79
2016-02-08,23.69,5.09
2016-02-09,24.5,0.18
2016-02-10,25.36,0.0
2016-02-11,26.85,0.0
2016-02-12,29.25,0.2
2016-02-13,23.69,17.94
2016-02-14,22.59,0.0
2016-02-15,25.29,0.0
2016-02-16,26.75,11.9
2016-02-17,23.07,41.0
2016-02-18,23.25,9.87
2016-02-19,22.16,51.81
2016-02-20,21.83,0.06
2016-02-21,23.94,0.0
2016-02-22,25.42,0.0
2016-02-23,25.5,0.0
2016-02-24,26.79,6.45
2016-02-25,21.63,1.19
2016-02-26,19.42,49.21
2016-02-27,18.5,0.0
2016-02-28,21.03,0.0
2016-02-29,22.62,0.02
2016-03-01,20.43,10.59
2016-03-02,18.89,0.57
2016-03-03,21.43,0.03
2016-03-04,21.83,2.07
2016-03-05,18.83,0.02
2016-03-06,16.95,0.0
2016-03-07,18.06,0.0
2016-03-08,19.85,0.0
2016-03-09,20.09,0.0
2016-03-10,15.72,0.05
2016-03-11,17.66,0.05
2016-03-12,18.79,0.0
2016-03-13,19.35,0.0
2016-03-14,21.07,0.0
2016-03-15,23.42,0.0
2016-03-16,25.83,0.0
2016-03-17,27.4,0.0
2016-03-18,17.73,11.56
2016-03-19,15.6,0.2
2016-03-20,16.22,4.86
2016-03-21,17.65,1.2
2016-03-22,19.4,0.0
2016-03-23,19.51,0.0
2016-03-24,20.33,0.0
2016-03-25,17.65,0.0
2016-03-26,18.71,0.03
2016-03-27,19.78,0.1
2016-03-28,20.84,0.0
2016-03-29,22.27,0.0
2016-03-30,22.58,0.0
2016-03-31,24.17,0.02
2016-04-01,24.05,29.93
2016-04-02,20.26,50.67
2016-04-03,19.68,0.7
2016-04-04,18.61,10.99
2016-04-05,17.48,3.53
2016-04-06,18.69,19.31
2016-04-07,18.42,5.83
2016-04-08,18.6,19.15
2016-04-09,17.57,1.71
2016-04-10,15.13,4.43
2016-04-11,14.74,0.21
2016-04-12,17.32,2.67
2016-04-13,18.89,5.53
2016-04-14,19.6,2.17
2016-04-15,23.22,4.41
2016-04-16,20.45,2.57
2016-04-17,16.95,1.86
2016-04-18,15.51,1.42
2016-04-19,15.01,20.79
2016-04-20,13.25,0.03
2016-04-21,13.61,0.03
2016-04-22,13.52,0.0
2016-04-23,17.82,0.03
2016-04-24,14.28,9.58
2016-04-25,10.79,10.95
2016-04-26,7.84,0.0
2016-04-27,6.84,0.0
2016-04-28,8.41,0.0
2016-04-29,9.37,0.0
2016-04-30,8.11,0.0
2016-05-01,10.24,0.0
2016-05-02,13.28,0.0
2016-05-03,11.01,0.0
2016-05-04,12.7,0.0
2016-05-05,12.72,9.43
2016-05-06,12.7,1.05
2016-05-07,11.79,0.0
2016-05-08,13.26,0.01
2016-05-09,15.55,0.0
2016-05-10,14.06,0.01
2016-05-11,11.04,0.0
2016-05-12,10.56,0.01
2016-05-13,11.0,0.0
2016-05-14,11.91,0.04
2016-05-15,11.7,2.41
2016-05-16,8.98,0.07
2016-05-17,7.4,0.0
2016-05-18,9.25,0.02
2016-05-19,9.91,0.0
2016-05-20,10.34,0.0
2016-05-21,10.33,0.0
2016-05-22,8.37,0.0
2016-05-23,8.31,0.0
2016-05-24,9.36,0.0
2016-05-25,11.92,0.0
2016-05-26,12.48,0.0
2016-05-27,10.78,0.02
2016-05-28,11.77,2.78
2016-05-29,13.56,2.1
2016-05-30,12.41,0.86
2016-05-31,10.68,0.63
2016-06-01,8.41,0.01
2016-06-02,7.73,1.9
2016-06-03,8.4,1.05
2016-06-04,8.22,14.06
2016-06-05,7.79,0.06
2016-06-06,7.32,0.0
2016-06-07,7.64,0.0
2016-06-08,6.66,0.0
2016-06-09,7.42,0.0
2016-06-10,4.47,0.0
2016-06-11,4.38,0.0
2016-06-12,5.38,0.0
2016-06-13,5.88,0.0
2016-06-14,8.27,0.0
2016-06-15,9.37,0.0
2016-06-16,9.46,0.0
2016-06-17,8.97,0.0
2016-06-18,9.39,0.0
2016-06-19,7.68,0.0
2016-06-20,4.52,0.0
2016-06-21,5.08,0.0
2016-06-22,6.63,0.0
2016-06-23,8.83,0.0
2016-06-24,10.26,0.0
2016-06-25,9.15,4.58
2016-06-26,6.96,32.65
2016-06-27,9.04,2.37
2016-06-28,7.24,0.28
2016-06-29,9.51,0.0
2016-06-30,14.51,0.07
2016-07-01,12.9,0.14
2016-07-02,10.41,9.17
2016-07-03,10.1,2.71
2016-07-04,9.34,4.08
2016-07-05,7.88,0.83
2016-07-06,7.81,0.19
2016-07-07,9.22,0.0
2016-07-08,9.49,0.0
2016-07-09,10.44,0.0
2016-07-10,10.36,0.0
2016-07-11,11.55,2.39
2016-07-12,9.56,0.62
2016-07-13,9.44,0.0
2016-07-14,7.57,0.15
2016-07-15,8.55,0.03
2016-07-16,5.83,0.0
2016-07-17,3.85,0.0
2016-07-18,5.85,0.0
2016-07-19,6.28,0.0
2016-07-20,5.97,0.0
2016-07-21,5.57,0.0
2016-07-22,7.38,0.0
2016-07-23,10.52,0.0
2016-07-24,9.35,0.0
2016-07-25,8.6,12.59
2016-07-26,7.11,1.26
2016-07-27,5.99,0.24
2016-07-28,7.19,0.0
2016-07-29,8.29,0.0
2016-07-30,11.22,0.0
2016-07-31,11.92,0.6
2016-08-01,9.05,0.06
2016-08-02,8.91,0.0
2016-08-03,9.75,0.0
2016-08-04,12.75,0.0
2016-08-05,12.69,0.22
2016-08-06,10.9,0.0
2016-08-07,10.74,0.0
2016-08-08,11.76,0.85
2016-08-09,10.16,0.0
2016-08-10,10.19,0.0
2016-08-11,11.5,0.0
2016-08-12,13.33,0.0
2016-08-13,13.73,0.0
2016-08-14,12.48,0.0
2016-08-15,13.02,0.0
2016-08-16,13.11,0.0
2016-08-17,10.9,0.0
2016-08-18,12.41,0.0
2016-08-19,8.3,0.0
2016-08-20,7.15,0.0
2016-08-21,7.14,0.0
2016-08-22,11.45,0.0
2016-08-23,11.78,0.0
2016-08-24,13.99,0.0
2016-08-25,15.34,0.0
2016-08-26,17.75,0.0
2016-08-27,10.74,14.28
2016-08-28,9.29,0.01
2016-08-29,9.7,0.0
2016-08-30,11.07,0.0
2016-08-31,11.99,0.0
2016-09-01,8.66,0.16
2016-09-02,7.39,0.0
2016-09-03,6.47,0.0
2016-09-04,6.41,0.14
2016-09-05,8.11,5.39
2016-09-06,8.5,0.16
2016-09-07,9.79,0.08
2016-09-08,12.47,0.0
2016-09-09,15.35,0.0
2016-09-10,16.36,0.0
2016-09-11,18.38,0.0
2016-09-12,17.39,29.39
2016-09-13,12.36,0.17
2016-09-14,11.73,0.0
2016-09-15,13.4,0.0
2016-09-16,14.85,0.0
2016-09-17,17.12,0.06
2016-09-18,13.86,0.05
2016-09-19,11.39,0.0
2016-09-20,14.08,0.0
2016-09-21,16.5,0.0
2016-09-22,18.73,0.0
2016-09-23,10.98,0.04
2016-09-24,11.1,0.93
2016-09-25,12.11,0.52
2016-09-26,14.78,0.0
2016-09-27,17.46,0.0
2016-09-28,18.03,0.01
2016-09-29,13.05,2.54
2016-09-30,13.0,0.65
2016-10-01,15.61,0.14
2016-10-02,15.5,5.23
2016-10-03,17.43,0.05
2016-10-04,17.95,4.93
2016-10-05,13.6,28.44
2016-10-06,13.59,0.21
2016-10-07,14.14,0.77
2016-10-08,12.55,0.01
2016-10-09,15.97,0.0
2016-10-10,16.05,2.52
2016-10-11,17.33,0.06
2016-10-12,19.53,7.65
2016-10-13,18.57,5.19
2016-10-14,18.67,5.74
2016-10-15,19.5,29.24
2016-10-16,19.43,1.07
2016-10-17,16.91,0.01
2016-10-18,14.76,10.95
2016-10-19,13.72,18.5
2016-10-20,12.66,0.36
2016-10-21,13.96,0.05
2016-10-22,17.04,0.0
2016-10-23,18.25,0.0
2016-10-24,17.75,1.09
2016-10-25,17.17,9.22
2016-10-26,16.73,8.22
2016-10-27,12.65,0.0
2016-10-28,12.86,0.0
2016-10-29,16.54,0.0
2016-10-30,19.03,0.0
2016-10-31,20.58,2.7
2016-11-01,16.0,7.08
2016-11-02,13.42,0.14
2016-11-03,18.91,0.0
2016-11-04,21.69,0.0
2016-11-05,23.33,0.0
2016-11-06,24.38,0.0
2016-11-07,20.94,1.8
2016-11-08,20.9,0.14
2016-11-09,19.95,5.58
2016-11-10,20.5,0.0
2016-11-11,18.39,0.01
2016-11-12,21.32,0.02
2016-11-13,21.37,5.86
2016-11-14,23.0,0.04
2016-11-15,22.86,1.78
2016-11-16,16.32,2.45
2016-11-17,14.39,0.0
2016-11-18,15.85,0.0
2016-11-19,18.5,0.0
2016-11-20,20.46,0.17
2016-11-21,16.67,0.02
2016-11-22,18.88,0.0
2016-11-23,21.5,0.0
2016-11-24,22.07,0.0
2016-11-25,25.33,0.0
2016-11-26,22.53,34.13
2016-11-27,20.47,0.15
2016-11-28,20.96,1.02
2016-11-29,22.39,0.0
2016-11-30,23.18,0.0
2016-12-01,23.74,0.0
2016-12-02,26.07,0.09
2016-12-03,26.15,0.31
2016-12-04,26.83,0.05
2016-12-05,24.07,0.25
2016-12-06,22.34,0.0
2016-12-07,24.76,0.0
2016-12-08,20.96,0.09
2016-12-09,21.67,0.0
2016-12-10,25.75,0.0
2016-12-11,26.16,0.0
2016-12-12,27.97,2.99
2016-12-13,19.88,0.49
2016-12-14,20.03,0.0
2016-12-15,23.65,0.0
2016-12-16,25.12,0.0
2016-12-17,28.43,0.0
2016-12-18,22.3,25.67
2016-12-19,23.24,0.0
2016-12-20,24.8,0.0
2016-12-21,27.45,0.01
2016-12-22,21.19,68.28
2016-12-23,22.8,0.37
2016-12-24,23.98,17.86
2016-12-25,25.71,46.98
2016-12-26,20.75,18.53
2016-12-27,22.8,0.02
2016-12-28,23.72,0.84
2016-12-29,24.6,2.4
2016-12-30,26.53,0.0
2016-12-31,28.38,0.19
2017-01-01,25.0,39.41
2017-01-02,24.43,0.66
2017-01-03,25.53,6.38
2017-01-04,21.31,19.41
2017-01-05,19.94,0.01
2017-01-06,22.21,0.0
2017-01-07,26.59,4.67
2017-01-08,22.75,36.27
2017-01-09,23.75,8.65
2017-01-10,21.85,0.16
2017-01-11,23.56,0.0
2017-01-12,25.64,0.0
2017-01-13,22.46,1.18
2017-01-14,22.11,3.3
2017-01-15,18.33,59.52
2017-01-16,22.53,0.26
2017-01-17,24.19,0.0
2017-01-18,24.69,0.0
2017-01-19,26.27,0.02
2017-01-20,26.31,0.02
2017-01-21,26.64,0.0
2017-01-22,26.37,0.0
2017-01-23,26.04,0.08
2017-01-24,23.41,0.61
2017-01-25,20.52,0.03
2017-01-26,18.16,0.0
2017-01-27,21.47,0.0
2017-01-28,23.68,0.0
2017-01-29,25.52,0.0
2017-01-30,27.95,0.0
2017-01-31,27.66,1.05
2017-02-01,23.59,13.46
2017-02-02,21.62,0.0
2017-02-03,24.05,0.03
2017-02-04,21.64,24.75
2017-02-05,16.94,4.1
2017-02-06,17.35,0.18
2017-02-07,19.95,0.0
2017-02-08,22.52,0.08
2017-02-09,23.52,1.48
2017-02-10,22.52,0.03
2017-02-11,22.18,0.91
2017-02-12,19.31,4.12
2017-02-13,19.28,8.26
2017-02-14,21.08,0.18
2017-02-15,24.51,0.07
2017-02-16,23.86,0.42
2017-02-17,25.05,2.08
2017-02-18,21.83,20.49
2017-02-19,23.59,0.0
2017-02-20,25.4,0.0
2017-02-21,26.18,2.83
2017-02-22,26.33,1.73
2017-02-23,27.58,0.02
2017-02-24,27.94,0.23
2017-02-25,28.12,0.88
2017-02-26,26.89,0.85
2017-02-27,27.11,10.64
2017-02-28,26.06,0.74
2017-03-01,25.85,0.05
2017-03-02,26.5,0.12
2017-03-03,18.08,10.61
2017-03-04,18.96,2.07
2017-03-05,20.33,0.01
2017-03-06,22.83,0.11
2017-03-07,23.1,0.0
2017-03-08,23.75,39.33
2017-03-09,21.43,11.16
2017-03-10,17.51,0.0
2017-03-11,18.99,1.41
2017-03-12,15.81,0.3
2017-03-13,17.97,0.0
2017-03-14,19.83,0.0
2017-03-15,18.44,10.39
2017-03-16,15.91,0.32
2017-03-17,15.91,0.0
2017-03-18,16.66,0.0
2017-03-19,18.06,0.0
2017-03-20,19.11,0.0
2017-03-21,20.18,0.0
2017-03-22,21.34,5.67
2017-03-23,21.56,2.49
2017-03-24,22.14,0.16
2017-03-25,22.71,0.07
2017-03-26,21.14,7.43
2017-03-27,22.89,0.0
2017-03-28,23.11,0.0
2017-03-29,22.46,0.03
2017-03-30,21.92,12.5
2017-03-31,23.31,4.87
2017-04-01,21.2,0.0
2017-04-02,18.92,25.01
2017-04-03,18.46,1.17
2017-04-04,19.13,0.33
2017-04-05,18.33,0.15
2017-04-06,17.26,0.0
2017-04-07,18.06,15.07
2017-04-08,19.39,89.08
2017-04-09,17.25,58.29
2017-04-10,13.12,59.04
2017-04-11,14.86,0.2
2017-04-12,12.21,0.0
2017-04-13,13.39,0.0
2017-04-14,14.85,0.0
2017-04-15,15.55,0.0
2017-04-16,15.02,0.0
2017-04-17,14.14,0.0
2017-04-18,14.2,0.21
2017-04-19,16.46,0.97
2017-04-20,16.32,0.11
2017-04-21,15.32,0.04
2017-04-22,11.37,0.05
2017-04-23,15.4,0.02
2017-04-24,16.01,20.49
2017-04-25,12.81,11.41
2017-04-26,10.59,0.01
2017-04-27,12.0,0.0
2017-04-28,14.22,0.0
2017-04-29,14.96,0.0
2017-04-30,14.68,0.0
2017-05-01,15.6,0.0
2017-05-02,16.34,0.0
2017-05-03,18.78,0.04
2017-05-04,18.25,0.0
2017-05-05,19.59,0.0
2017-05-06,19.07,0.0
2017-05-07,20.14,31.75
2017-05-08,15.46,8.23
2017-05-09,11.49,0.09
2017-05-10,11.77,0.0
2017-05-11,11.14,13.32
2017-05-12,13.27,20.0
2017-05-13,13.63,0.23
2017-05-14,13.01,0.0
2017-05-15,13.54,0.0
2017-05-16,12.66,0.0
2017-05-17,13.41,0.0
2017-05-18,14.15,7.71
2017-05-19,11.84,1.51
2017-05-20,8.73,1.74
2017-05-21,11.76,0.04
2017-05-22,13.58,0.0
2017-05-23,14.76,0.0
2017-05-24,14.53,0.12
2017-05-25,14.6,0.74
2017-05-26,9.66,0.01
2017-05-27,8.29,0.0
2017-05-28,9.77,0.07
2017-05-29,9.26,0.07
2017-05-30,8.64,0.0
2017-05-31,8.69,0.0
2017-06-01,8.1,0.0
2017-06-02,8.64,0.0
2017-06-03,11.27,0.0
2017-06-04,9.39,0.0
2017-06-05,7.02,0.0
2017-06-06,8.24,0.0
2017-06-07,8.01,1.55
2017-06-08,8.72,2.48
2017-06-09,8.87,0.0
2017-06-10,12.47,0.0
2017-06-11,8.71,0.0
2017-06-12,6.09,0.0
2017-06-13,10.62,0.0
2017-06-14,12.5,0.0
2017-06-15,17.86,0.0
2017-06-16,20.9,0.0
2017-06-17,15.08,0.0
2017-06-18,5.63,0.0
2017-06-19,4.0,0.0
2017-06-20,6.13,0.0
2017-06-21,7.65,0.0
2017-06-22,14.91,0.0
2017-06-23,19.09,0.0
2017-06-24,18.28,0.0
2017-06-25,20.66,0.0
2017-06-26,20.05,3.15
2017-06-27,13.23,7.43
2017-06-28,9.3,0.34
2017-06-29,9.2,0.0
2017-06-30,10.87,0.0
2017-07-01,11.04,0.0
2017-07-02,11.18,0.0
2017-07-03,11.71,0.0
2017-07-04,15.13,0.0
2017-07-05,11.82,3.46
2017-07-06,8.9,9.17
2017-07-07,9.96,18.79
2017-07-08,9.37,0.74
2017-07-09,7.88,0.18
2017-07-10,8.41,2.2
2017-07-11,7.16,0.66
2017-07-12,13.42,0.61
2017-07-13,16.17,0.01
2017-07-14,10.74,0.06
2017-07-15,9.36,0.2
2017-07-16,3.8,1.45
2017-07-17,1.8,0.0
2017-07-18,4.45,0.0
2017-07-19,6.98,0.0
2017-07-20,7.79,0.0
2017-07-21,9.54,0.0
2017-07-22,10.23,0.0
2017-07-23,11.87,0.31
2017-07-24,11.79,0.33
2017-07-25,11.73,0.37
2017-07-26,14.42,0.08
2017-07-27,17.5,0.0
2017-07-28,18.5,0.0
2017-07-29,16.38,0.0
2017-07-30,10.51,0.2
2017-07-31,10.22,0.04
2017-08-01,11.18,1.31
2017-08-02,10.62,0.1
2017-08-03,9.45,0.0
2017-08-04,9.54,0.0
2017-08-05,11.97,0.0
2017-08-06,15.17,0.0
2017-08-07,16.38,12.05
2017-08-08,12.15,0.42
2017-08-09,10.98,0.0
2017-08-10,13.06,3.15
2017-08-11,14.64,39.36
2017-08-12,10.84,0.21
2017-08-13,9.62,0.0
2017-08-14,11.96,0.0
2017-08-15,12.07,0.0
2017-08-16,9.51,0.0
2017-08-17,12.16,0.0
2017-08-18,15.73,1.03
2017-08-19,12.17,7.08
2017-08-20,8.28,0.0
2017-08-21,10.44,0.0
2017-08-22,11.86,0.0
2017-08-23,14.33,0.06
2017-08-24,16.83,0.99
2017-08-25,15.37,2.38
2017-08-26,14.06,0.02
